source language,target language,engine name
ilo,it,Google
ilo,ja,Google
ilo,jv,Google
ilo,ka,Google
ilo,kk,Google
ilo,km,Google
ilo,kn,Google
ilo,ko,Google
ilo,ku,Google
ilo,ky,Google
ilo,la,Google
ilo,lb,Google
ilo,lg,Google
ilo,ln,Google
ilo,lo,Google
ilo,lt,Google
ilo,lv,Google
ilo,mai,Google
ilo,mg,Google
ilo,mi,Google
ilo,mk,Google
ilo,ml,Google
ilo,mn,Google
ilo,mni,Google
ilo,mr,Google
ilo,ms,Google
ilo,mt,Google
ilo,my,Google
ilo,ne,Google
ilo,nl,Google
ilo,no,Google
ilo,nso,Google
ilo,ny,Google
ilo,om,Google
ilo,or,Google
ilo,pa,Google
ilo,pl,Google
ilo,ps,Google
ilo,pt,Google
ilo,qu,Google
ilo,ro,Google
ilo,ru,Google
ilo,rw,Google
ilo,sa,Google
ilo,sd,Google
ilo,sh,Google
ilo,si,Google
ilo,simple,Google
ilo,sk,Google
ilo,sl,Google
ilo,sm,Google
ilo,sn,Google
ilo,so,Google
ilo,sq,Google
ilo,sr,Google
ilo,st,Google
ilo,su,Google
ilo,sv,Google
ilo,sw,Google
ilo,ta,Google
ilo,te,Google
ilo,tg,Google
ilo,th,Google
ilo,ti,Google
ilo,tk,Google
ilo,tl,Google
ilo,tr,Google
ilo,ts,Google
ilo,tt,Google
ilo,tw,Google
ilo,ug,Google
ilo,uk,Google
ilo,ur,Google
ilo,uz,Google
ilo,vi,Google
ilo,wuu,Google
ilo,xh,Google
ilo,yi,Google
ilo,yo,Google
ilo,yue,Google
ilo,zh,Google
ilo,zu,Google
is,af,Google
is,am,Google
is,ar,Google
is,arz,Google
is,as,Google
is,ay,Google
is,az,Google
is,be,Google
is,be-tarask,Google
is,bg,Google
is,bho,Google
is,bm,Google
is,bn,Google
is,bs,Google
is,ca,Google
is,ceb,Google
is,ckb,Google
is,co,Google
is,cs,Google
is,cy,Google
is,da,Google
is,de,Google
is,dv,Google
is,ee,Google
is,el,Google
is,en,Google
is,eo,Google
is,es,Google
is,et,Google
is,eu,Google
is,fa,Google
is,fi,Google
is,fr,Google
is,fy,Google
is,ga,Google
is,gan,Google
is,gd,Google
is,gl,Google
is,gn,Google
is,gom,Google
is,gu,Google
is,ha,Google
is,haw,Google
is,he,Google
is,hi,Google
is,hr,Google
is,ht,Google
is,hu,Google
is,hy,Google
is,id,Google
is,ig,Google
is,ilo,Google
is,it,Google
is,ja,Google
is,jv,Google
is,ka,Google
is,kk,Google
is,km,Google
is,kn,Google
is,ko,Google
is,ku,Google
is,ky,Google
is,la,Google
is,lb,Google
is,lg,Google
is,ln,Google
is,lo,Google
is,lt,Google
is,lv,Google
is,mai,Google
is,mg,Google
is,mi,Google
is,mk,Google
is,ml,Google
is,mn,Google
is,mni,Google
is,mr,Google
is,ms,Google
is,mt,Google
is,my,Google
is,ne,Google
is,nl,Google
is,no,Google
is,nso,Google
is,ny,Google
is,om,Google
is,or,Google
is,pa,Google
is,pl,Google
is,ps,Google
is,pt,Google
is,qu,Google
is,ro,Google
is,ru,Google
is,rw,Google
is,sa,Google
is,sd,Google
is,sh,Google
is,si,Google
is,simple,Google
is,sk,Google
is,sl,Google
is,sm,Google
is,sn,Google
is,so,Google
is,sq,Google
is,sr,Google
is,st,Google
is,su,Google
is,sv,Google
is,sw,Google
is,ta,Google
is,te,Google
is,tg,Google
is,th,Google
is,ti,Google
is,tk,Google
is,tl,Google
is,tr,Google
is,ts,Google
is,tt,Google
is,tw,Google
is,ug,Google
is,uk,Google
is,ur,Google
is,uz,Google
is,vi,Google
is,wuu,Google
is,xh,Google
is,yi,Google
is,yo,Google
is,yue,Google
is,zh,Google
is,zu,Google
it,af,Google
it,am,Google
it,ar,Google
it,arz,Google
it,as,Google
it,ay,Google
it,az,Google
it,be,Google
it,be-tarask,Google
it,bg,Google
it,bho,Google
it,bm,Google
it,bn,Google
it,bs,Google
it,ca,Google
it,ceb,Google
it,ckb,Google
it,co,Google
it,cs,Google
it,cy,Google
it,da,Google
it,de,Google
it,dv,Google
it,ee,Google
it,el,Google
it,en,Google
it,eo,Google
it,es,Google
it,et,Google
it,eu,Google
it,fa,Google
it,fi,Google
it,fr,Google
it,fy,Google
it,ga,Google
it,gan,Google
it,gd,Google
it,gl,Google
it,gn,Google
it,gom,Google
it,gu,Google
it,ha,Google
it,haw,Google
it,he,Google
it,hi,Google
it,hr,Google
it,ht,Google
it,hu,Google
it,hy,Google
it,id,Google
it,ig,Google
it,ilo,Google
it,is,Google
it,ja,Google
it,jv,Google
it,ka,Google
it,kk,Google
it,km,Google
it,kn,Google
it,ko,Google
it,ku,Google
it,ky,Google
it,la,Google
it,lb,Google
it,lg,Google
it,ln,Google
it,lo,Google
it,lt,Google
it,lv,Google
it,mai,Google
it,mg,Google
it,mi,Google
it,mk,Google
it,ml,Google
it,mn,Google
it,mni,Google
it,mr,Google
it,ms,Google
it,mt,Google
it,my,Google
it,ne,Google
it,nl,Google
it,no,Google
it,nso,Google
it,ny,Google
it,om,Google
it,or,Google
it,pa,Google
it,pl,Google
it,ps,Google
it,pt,Google
it,qu,Google
it,ro,Google
it,ru,Google
it,rw,Google
it,sa,Google
it,sd,Google
it,sh,Google
it,si,Google
it,simple,Google
it,sk,Google
it,sl,Google
it,sm,Google
it,sn,Google
it,so,Google
it,sq,Google
it,sr,Google
it,st,Google
it,su,Google
it,sv,Google
it,sw,Google
it,ta,Google
it,te,Google
it,tg,Google
it,th,Google
it,ti,Google
it,tk,Google
it,tl,Google
it,tr,Google
it,ts,Google
it,tt,Google
it,tw,Google
it,ug,Google
it,uk,Google
it,ur,Google
it,uz,Google
it,vi,Google
it,wuu,Google
it,xh,Google
it,yi,Google
it,yo,Google
it,yue,Google
it,zh,Google
it,zu,Google
ja,af,Google
ja,am,Google
ja,ar,Google
ja,arz,Google
ja,as,Google
ja,ay,Google
ja,az,Google
ja,be,Google
ja,be-tarask,Google
ja,bg,Google
ja,bho,Google
ja,bm,Google
ja,bn,Google
ja,bs,Google
ja,ca,Google
ja,ceb,Google
ja,ckb,Google
ja,co,Google
ja,cs,Google
ja,cy,Google
ja,da,Google
ja,de,Google
ja,dv,Google
ja,ee,Google
ja,el,Google
ja,en,Google
ja,eo,Google
ja,es,Google
ja,et,Google
ja,eu,Google
ja,fa,Google
ja,fi,Google
ja,fr,Google
ja,fy,Google
ja,ga,Google
ja,gan,Google
ja,gd,Google
ja,gl,Google
ja,gn,Google
ja,gom,Google
ja,gu,Google
ja,ha,Google
ja,haw,Google
ja,he,Google
ja,hi,Google
ja,hr,Google
ja,ht,Google
ja,hu,Google
ja,hy,Google
ja,id,Google
ja,ig,Google
ja,ilo,Google
ja,is,Google
ja,it,Google
ja,jv,Google
ja,ka,Google
ja,kk,Google
ja,km,Google
ja,kn,Google
ja,ko,Google
ja,ku,Google
ja,ky,Google
ja,la,Google
ja,lb,Google
ja,lg,Google
ja,ln,Google
ja,lo,Google
ja,lt,Google
ja,lv,Google
ja,mai,Google
ja,mg,Google
ja,mi,Google
ja,mk,Google
ja,ml,Google
ja,mn,Google
ja,mni,Google
ja,mr,Google
ja,ms,Google
ja,mt,Google
ja,my,Google
ja,ne,Google
ja,nl,Google
ja,no,Google
ja,nso,Google
ja,ny,Google
ja,om,Google
ja,or,Google
ja,pa,Google
ja,pl,Google
ja,ps,Google
ja,pt,Google
ja,qu,Google
ja,ro,Google
ja,ru,Google
ja,rw,Google
ja,sa,Google
ja,sd,Google
ja,sh,Google
ja,si,Google
ja,simple,Google
ja,sk,Google
ja,sl,Google
ja,sm,Google
ja,sn,Google
ja,so,Google
ja,sq,Google
ja,sr,Google
ja,st,Google
ja,su,Google
ja,sv,Google
ja,sw,Google
ja,ta,Google
ja,te,Google
ja,tg,Google
ja,th,Google
ja,ti,Google
ja,tk,Google
ja,tl,Google
ja,tr,Google
ja,ts,Google
ja,tt,Google
ja,tw,Google
ja,ug,Google
ja,uk,Google
ja,ur,Google
ja,uz,Google
ja,vi,Google
ja,wuu,Google
ja,xh,Google
ja,yi,Google
ja,yo,Google
ja,yue,Google
ja,zh,Google
ja,zu,Google
jv,af,Google
jv,am,Google
jv,ar,Google
jv,arz,Google
jv,as,Google
jv,ay,Google
jv,az,Google
jv,be,Google
jv,be-tarask,Google
jv,bg,Google
jv,bho,Google
jv,bm,Google
jv,bn,Google
jv,bs,Google
jv,ca,Google
jv,ceb,Google
jv,ckb,Google
jv,co,Google
jv,cs,Google
jv,cy,Google
jv,da,Google
jv,de,Google
jv,dv,Google
jv,ee,Google
jv,el,Google
jv,en,Google
jv,eo,Google
jv,es,Google
jv,et,Google
jv,eu,Google
jv,fa,Google
jv,fi,Google
jv,fr,Google
jv,fy,Google
jv,ga,Google
jv,gan,Google
jv,gd,Google
jv,gl,Google
jv,gn,Google
jv,gom,Google
jv,gu,Google
jv,ha,Google
jv,haw,Google
jv,he,Google
jv,hi,Google
jv,hr,Google
jv,ht,Google
jv,hu,Google
jv,hy,Google
jv,id,Google
jv,ig,Google
jv,ilo,Google
jv,is,Google
jv,it,Google
jv,ja,Google
jv,ka,Google
jv,kk,Google
jv,km,Google
jv,kn,Google
jv,ko,Google
jv,ku,Google
jv,ky,Google
jv,la,Google
jv,lb,Google
jv,lg,Google
jv,ln,Google
jv,lo,Google
jv,lt,Google
jv,lv,Google
jv,mai,Google
jv,mg,Google
jv,mi,Google
jv,mk,Google
jv,ml,Google
jv,mn,Google
jv,mni,Google
jv,mr,Google
jv,ms,Google
jv,mt,Google
jv,my,Google
jv,ne,Google
jv,nl,Google
jv,no,Google
jv,nso,Google
jv,ny,Google
jv,om,Google
jv,or,Google
jv,pa,Google
jv,pl,Google
jv,ps,Google
jv,pt,Google
jv,qu,Google
jv,ro,Google
jv,ru,Google
jv,rw,Google
jv,sa,Google
jv,sd,Google
jv,sh,Google
jv,si,Google
jv,simple,Google
jv,sk,Google
jv,sl,Google
jv,sm,Google
jv,sn,Google
jv,so,Google
jv,sq,Google
jv,sr,Google
jv,st,Google
jv,su,Google
jv,sv,Google
jv,sw,Google
jv,ta,Google
jv,te,Google
jv,tg,Google
jv,th,Google
jv,ti,Google
jv,tk,Google
jv,tl,Google
jv,tr,Google
jv,ts,Google
jv,tt,Google
jv,tw,Google
jv,ug,Google
jv,uk,Google
jv,ur,Google
jv,uz,Google
jv,vi,Google
jv,wuu,Google
jv,xh,Google
jv,yi,Google
jv,yo,Google
jv,yue,Google
jv,zh,Google
jv,zu,Google
ka,af,Google
ka,am,Google
ka,ar,Google
ka,arz,Google
ka,as,Google
ka,ay,Google
ka,az,Google
ka,be,Google
ka,be-tarask,Google
ka,bg,Google
ka,bho,Google
ka,bm,Google
ka,bn,Google
ka,bs,Google
ka,ca,Google
ka,ceb,Google
ka,ckb,Google
ka,co,Google
ka,cs,Google
ka,cy,Google
ka,da,Google
ka,de,Google
ka,dv,Google
ka,ee,Google
ka,el,Google
ka,en,Google
ka,eo,Google
ka,es,Google
ka,et,Google
ka,eu,Google
ka,fa,Google
ka,fi,Google
ka,fr,Google
ka,fy,Google
ka,ga,Google
ka,gan,Google
ka,gd,Google
ka,gl,Google
ka,gn,Google
ka,gom,Google
ka,gu,Google
ka,ha,Google
ka,haw,Google
ka,he,Google
ka,hi,Google
ka,hr,Google
ka,ht,Google
ka,hu,Google
ka,hy,Google
ka,id,Google
ka,ig,Google
ka,ilo,Google
ka,is,Google
ka,it,Google
ka,ja,Google
ka,jv,Google
ka,kk,Google
ka,km,Google
ka,kn,Google
ka,ko,Google
ka,ku,Google
ka,ky,Google
ka,la,Google
ka,lb,Google
ka,lg,Google
ka,ln,Google
ka,lo,Google
ka,lt,Google
ka,lv,Google
ka,mai,Google
ka,mg,Google
ka,mi,Google
ka,mk,Google
ka,ml,Google
ka,mn,Google
ka,mni,Google
ka,mr,Google
ka,ms,Google
ka,mt,Google
ka,my,Google
ka,ne,Google
ka,nl,Google
ka,no,Google
ka,nso,Google
ka,ny,Google
ka,om,Google
ka,or,Google
ka,pa,Google
ka,pl,Google
ka,ps,Google
ka,pt,Google
ka,qu,Google
ka,ro,Google
ka,ru,Google
ka,rw,Google
ka,sa,Google
ka,sd,Google
ka,sh,Google
ka,si,Google
ka,simple,Google
ka,sk,Google
ka,sl,Google
ka,sm,Google
ka,sn,Google
ka,so,Google
ka,sq,Google
ka,sr,Google
ka,st,Google
ka,su,Google
ka,sv,Google
ka,sw,Google
ka,ta,Google
ka,te,Google
ka,tg,Google
ka,th,Google
ka,ti,Google
ka,tk,Google
ka,tl,Google
ka,tr,Google
ka,ts,Google
ka,tt,Google
ka,tw,Google
ka,ug,Google
ka,uk,Google
ka,ur,Google
ka,uz,Google
ka,vi,Google
ka,wuu,Google
ka,xh,Google
ka,yi,Google
ka,yo,Google
ka,yue,Google
ka,zh,Google
ka,zu,Google
kk,af,Google
kk,am,Google
kk,ar,Google
kk,arz,Google
kk,as,Google
kk,ay,Google
kk,az,Google
kk,be,Google
kk,be-tarask,Google
kk,bg,Google
kk,bho,Google
kk,bm,Google
kk,bn,Google
kk,bs,Google
kk,ca,Google
kk,ceb,Google
kk,ckb,Google
kk,co,Google
kk,cs,Google
kk,cy,Google
kk,da,Google
kk,de,Google
kk,dv,Google
kk,ee,Google
kk,el,Google
kk,en,Google
kk,eo,Google
kk,es,Google
kk,et,Google
kk,eu,Google
kk,fa,Google
kk,fi,Google
kk,fr,Google
kk,fy,Google
kk,ga,Google
kk,gan,Google
kk,gd,Google
kk,gl,Google
kk,gn,Google
kk,gom,Google
kk,gu,Google
kk,ha,Google
kk,haw,Google
kk,he,Google
kk,hi,Google
kk,hr,Google
kk,ht,Google
kk,hu,Google
kk,hy,Google
kk,id,Google
kk,ig,Google
kk,ilo,Google
kk,is,Google
kk,it,Google
kk,ja,Google
kk,jv,Google
kk,ka,Google
kk,km,Google
kk,kn,Google
kk,ko,Google
kk,ku,Google
kk,ky,Google
kk,la,Google
kk,lb,Google
kk,lg,Google
kk,ln,Google
kk,lo,Google
kk,lt,Google
kk,lv,Google
kk,mai,Google
kk,mg,Google
kk,mi,Google
kk,mk,Google
kk,ml,Google
kk,mn,Google
kk,mni,Google
kk,mr,Google
kk,ms,Google
kk,mt,Google
kk,my,Google
kk,ne,Google
kk,nl,Google
kk,no,Google
kk,nso,Google
kk,ny,Google
kk,om,Google
kk,or,Google
kk,pa,Google
kk,pl,Google
kk,ps,Google
kk,pt,Google
kk,qu,Google
kk,ro,Google
kk,ru,Google
kk,rw,Google
kk,sa,Google
kk,sd,Google
kk,sh,Google
kk,si,Google
kk,simple,Google
kk,sk,Google
kk,sl,Google
kk,sm,Google
kk,sn,Google
kk,so,Google
kk,sq,Google
kk,sr,Google
kk,st,Google
kk,su,Google
kk,sv,Google
kk,sw,Google
kk,ta,Google
kk,te,Google
kk,tg,Google
kk,th,Google
kk,ti,Google
kk,tk,Google
kk,tl,Google
kk,tr,Google
kk,ts,Google
kk,tt,Google
kk,tw,Google
kk,ug,Google
kk,uk,Google
kk,ur,Google
kk,uz,Google
kk,vi,Google
kk,wuu,Google
kk,xh,Google
kk,yi,Google
kk,yo,Google
kk,yue,Google
kk,zh,Google
kk,zu,Google
km,af,Google
km,am,Google
km,ar,Google
km,arz,Google
km,as,Google
km,ay,Google
km,az,Google
km,be,Google
km,be-tarask,Google
km,bg,Google
km,bho,Google
km,bm,Google
km,bn,Google
km,bs,Google
km,ca,Google
km,ceb,Google
km,ckb,Google
km,co,Google
km,cs,Google
km,cy,Google
km,da,Google
km,de,Google
km,dv,Google
km,ee,Google
km,el,Google
km,en,Google
km,eo,Google
km,es,Google
km,et,Google
km,eu,Google
km,fa,Google
km,fi,Google
km,fr,Google
km,fy,Google
km,ga,Google
km,gan,Google
km,gd,Google
km,gl,Google
km,gn,Google
km,gom,Google
km,gu,Google
km,ha,Google
km,haw,Google
km,he,Google
km,hi,Google
km,hr,Google
km,ht,Google
km,hu,Google
km,hy,Google
km,id,Google
km,ig,Google
km,ilo,Google
km,is,Google
km,it,Google
km,ja,Google
km,jv,Google
km,ka,Google
km,kk,Google
km,kn,Google
km,ko,Google
km,ku,Google
km,ky,Google
km,la,Google
km,lb,Google
km,lg,Google
km,ln,Google
km,lo,Google
km,lt,Google
km,lv,Google
km,mai,Google
km,mg,Google
km,mi,Google
km,mk,Google
km,ml,Google
km,mn,Google
km,mni,Google
km,mr,Google
km,ms,Google
km,mt,Google
km,my,Google
km,ne,Google
km,nl,Google
km,no,Google
km,nso,Google
km,ny,Google
km,om,Google
km,or,Google
km,pa,Google
km,pl,Google
km,ps,Google
km,pt,Google
km,qu,Google
km,ro,Google
km,ru,Google
km,rw,Google
km,sa,Google
km,sd,Google
km,sh,Google
km,si,Google
km,simple,Google
km,sk,Google
km,sl,Google
km,sm,Google
km,sn,Google
km,so,Google
km,sq,Google
km,sr,Google
km,st,Google
km,su,Google
km,sv,Google
km,sw,Google
km,ta,Google
km,te,Google
km,tg,Google
km,th,Google
km,ti,Google
km,tk,Google
km,tl,Google
km,tr,Google
km,ts,Google
km,tt,Google
km,tw,Google
km,ug,Google
km,uk,Google
km,ur,Google
km,uz,Google
km,vi,Google
km,wuu,Google
km,xh,Google
km,yi,Google
km,yo,Google
km,yue,Google
km,zh,Google
km,zu,Google
kn,af,Google
kn,am,Google
kn,ar,Google
kn,arz,Google
kn,as,Google
kn,ay,Google
kn,az,Google
kn,be,Google
kn,be-tarask,Google
kn,bg,Google
kn,bho,Google
kn,bm,Google
kn,bn,Google
kn,bs,Google
kn,ca,Google
kn,ceb,Google
kn,ckb,Google
kn,co,Google
kn,cs,Google
kn,cy,Google
kn,da,Google
kn,de,Google
kn,dv,Google
kn,ee,Google
kn,el,Google
kn,en,Google
kn,eo,Google
kn,es,Google
kn,et,Google
kn,eu,Google
kn,fa,Google
kn,fi,Google
kn,fr,Google
kn,fy,Google
kn,ga,Google
kn,gan,Google
kn,gd,Google
kn,gl,Google
kn,gn,Google
kn,gom,Google
kn,gu,Google
kn,ha,Google
kn,haw,Google
kn,he,Google
kn,hi,Google
kn,hr,Google
kn,ht,Google
kn,hu,Google
kn,hy,Google
kn,id,Google
kn,ig,Google
kn,ilo,Google
kn,is,Google
kn,it,Google
kn,ja,Google
kn,jv,Google
kn,ka,Google
kn,kk,Google
kn,km,Google
kn,ko,Google
kn,ku,Google
kn,ky,Google
kn,la,Google
kn,lb,Google
kn,lg,Google
kn,ln,Google
kn,lo,Google
kn,lt,Google
kn,lv,Google
kn,mai,Google
kn,mg,Google
kn,mi,Google
kn,mk,Google
kn,ml,Google
kn,mn,Google
kn,mni,Google
kn,mr,Google
kn,ms,Google
kn,mt,Google
kn,my,Google
kn,ne,Google
kn,nl,Google
kn,no,Google
kn,nso,Google
kn,ny,Google
kn,om,Google
kn,or,Google
kn,pa,Google
kn,pl,Google
kn,ps,Google
kn,pt,Google
kn,qu,Google
kn,ro,Google
kn,ru,Google
kn,rw,Google
kn,sa,Google
kn,sd,Google
kn,sh,Google
kn,si,Google
kn,simple,Google
kn,sk,Google
kn,sl,Google
kn,sm,Google
kn,sn,Google
kn,so,Google
kn,sq,Google
kn,sr,Google
kn,st,Google
kn,su,Google
kn,sv,Google
kn,sw,Google
kn,ta,Google
kn,te,Google
kn,tg,Google
kn,th,Google
kn,ti,Google
kn,tk,Google
kn,tl,Google
kn,tr,Google
kn,ts,Google
kn,tt,Google
kn,tw,Google
kn,ug,Google
kn,uk,Google
kn,ur,Google
kn,uz,Google
kn,vi,Google
kn,wuu,Google
kn,xh,Google
kn,yi,Google
kn,yo,Google
kn,yue,Google
kn,zh,Google
kn,zu,Google
ko,af,Google
ko,am,Google
ko,ar,Google
ko,arz,Google
ko,as,Google
ko,ay,Google
ko,az,Google
ko,be,Google
ko,be-tarask,Google
ko,bg,Google
ko,bho,Google
ko,bm,Google
ko,bn,Google
ko,bs,Google
ko,ca,Google
ko,ceb,Google
ko,ckb,Google
ko,co,Google
ko,cs,Google
ko,cy,Google
ko,da,Google
ko,de,Google
ko,dv,Google
ko,ee,Google
ko,el,Google
ko,en,Google
ko,eo,Google
ko,es,Google
ko,et,Google
ko,eu,Google
ko,fa,Google
ko,fi,Google
ko,fr,Google
ko,fy,Google
ko,ga,Google
ko,gan,Google
ko,gd,Google
ko,gl,Google
ko,gn,Google
ko,gom,Google
ko,gu,Google
ko,ha,Google
ko,haw,Google
ko,he,Google
ko,hi,Google
ko,hr,Google
ko,ht,Google
ko,hu,Google
ko,hy,Google
ko,id,Google
ko,ig,Google
ko,ilo,Google
ko,is,Google
ko,it,Google
ko,ja,Google
ko,jv,Google
ko,ka,Google
ko,kk,Google
ko,km,Google
ko,kn,Google
ko,ku,Google
ko,ky,Google
ko,la,Google
ko,lb,Google
ko,lg,Google
ko,ln,Google
ko,lo,Google
ko,lt,Google
ko,lv,Google
ko,mai,Google
ko,mg,Google
ko,mi,Google
ko,mk,Google
ko,ml,Google
ko,mn,Google
ko,mni,Google
ko,mr,Google
ko,ms,Google
ko,mt,Google
ko,my,Google
ko,ne,Google
ko,nl,Google
ko,no,Google
ko,nso,Google
ko,ny,Google
ko,om,Google
ko,or,Google
ko,pa,Google
ko,pl,Google
ko,ps,Google
ko,pt,Google
ko,qu,Google
ko,ro,Google
ko,ru,Google
ko,rw,Google
ko,sa,Google
ko,sd,Google
ko,sh,Google
ko,si,Google
ko,simple,Google
ko,sk,Google
ko,sl,Google
ko,sm,Google
ko,sn,Google
ko,so,Google
ko,sq,Google
ko,sr,Google
ko,st,Google
ko,su,Google
ko,sv,Google
ko,sw,Google
ko,ta,Google
ko,te,Google
ko,tg,Google
ko,th,Google
ko,ti,Google
ko,tk,Google
ko,tl,Google
ko,tr,Google
ko,ts,Google
ko,tt,Google
ko,tw,Google
ko,ug,Google
ko,uk,Google
ko,ur,Google
ko,uz,Google
ko,vi,Google
ko,wuu,Google
ko,xh,Google
ko,yi,Google
ko,yo,Google
ko,yue,Google
ko,zh,Google
ko,zu,Google
ku,af,Google
ku,am,Google
ku,ar,Google
ku,arz,Google
ku,as,Google
ku,ay,Google
ku,az,Google
ku,be,Google
ku,be-tarask,Google
ku,bg,Google
ku,bho,Google
ku,bm,Google
ku,bn,Google
ku,bs,Google
ku,ca,Google
ku,ceb,Google
ku,ckb,Google
ku,co,Google
ku,cs,Google
ku,cy,Google
ku,da,Google
ku,de,Google
ku,dv,Google
ku,ee,Google
ku,el,Google
ku,en,Google
ku,eo,Google
ku,es,Google
ku,et,Google
ku,eu,Google
ku,fa,Google
ku,fi,Google
ku,fr,Google
ku,fy,Google
ku,ga,Google
ku,gan,Google
ku,gd,Google
ku,gl,Google
ku,gn,Google
ku,gom,Google
ku,gu,Google
ku,ha,Google
ku,haw,Google
ku,he,Google
ku,hi,Google
ku,hr,Google
ku,ht,Google
ku,hu,Google
ku,hy,Google
ku,id,Google
ku,ig,Google
ku,ilo,Google
ku,is,Google
ku,it,Google
ku,ja,Google
ku,jv,Google
ku,ka,Google
ku,kk,Google
ku,km,Google
ku,kn,Google
ku,ko,Google
ku,ky,Google
ku,la,Google
ku,lb,Google
ku,lg,Google
ku,ln,Google
ku,lo,Google
ku,lt,Google
ku,lv,Google
ku,mai,Google
ku,mg,Google
ku,mi,Google
ku,mk,Google
ku,ml,Google
ku,mn,Google
ku,mni,Google
ku,mr,Google
ku,ms,Google
ku,mt,Google
ku,my,Google
ku,ne,Google
ku,nl,Google
ku,no,Google
ku,nso,Google
ku,ny,Google
ku,om,Google
ku,or,Google
ku,pa,Google
ku,pl,Google
ku,ps,Google
ku,pt,Google
ku,qu,Google
ku,ro,Google
ku,ru,Google
ku,rw,Google
ku,sa,Google
ku,sd,Google
ku,sh,Google
ku,si,Google
ku,simple,Google
ku,sk,Google
ku,sl,Google
ku,sm,Google
ku,sn,Google
ku,so,Google
ku,sq,Google
ku,sr,Google
ku,st,Google
ku,su,Google
ku,sv,Google
ku,sw,Google
ku,ta,Google
ku,te,Google
ku,tg,Google
ku,th,Google
ku,ti,Google
ku,tk,Google
ku,tl,Google
ku,tr,Google
ku,ts,Google
ku,tt,Google
ku,tw,Google
ku,ug,Google
ku,uk,Google
ku,ur,Google
ku,uz,Google
ku,vi,Google
ku,wuu,Google
ku,xh,Google
ku,yi,Google
ku,yo,Google
ku,yue,Google
ku,zh,Google
ku,zu,Google
ky,af,Google
ky,am,Google
ky,ar,Google
ky,arz,Google
ky,as,Google
ky,ay,Google
ky,az,Google
ky,be,Google
ky,be-tarask,Google
ky,bg,Google
ky,bho,Google
ky,bm,Google
ky,bn,Google
ky,bs,Google
ky,ca,Google
ky,ceb,Google
ky,ckb,Google
ky,co,Google
ky,cs,Google
ky,cy,Google
ky,da,Google
ky,de,Google
ky,dv,Google
ky,ee,Google
ky,el,Google
ky,en,Google
ky,eo,Google
ky,es,Google
ky,et,Google
ky,eu,Google
ky,fa,Google
ky,fi,Google
ky,fr,Google
ky,fy,Google
ky,ga,Google
ky,gan,Google
ky,gd,Google
ky,gl,Google
ky,gn,Google
ky,gom,Google
ky,gu,Google
ky,ha,Google
ky,haw,Google
ky,he,Google
ky,hi,Google
ky,hr,Google
ky,ht,Google
ky,hu,Google
ky,hy,Google
ky,id,Google
ky,ig,Google
ky,ilo,Google
ky,is,Google
ky,it,Google
ky,ja,Google
ky,jv,Google
ky,ka,Google
ky,kk,Google
ky,km,Google
ky,kn,Google
ky,ko,Google
ky,ku,Google
ky,la,Google
ky,lb,Google
ky,lg,Google
ky,ln,Google
ky,lo,Google
ky,lt,Google
ky,lv,Google
ky,mai,Google
ky,mg,Google
ky,mi,Google
ky,mk,Google
ky,ml,Google
ky,mn,Google
ky,mni,Google
ky,mr,Google
ky,ms,Google
ky,mt,Google
ky,my,Google
ky,ne,Google
ky,nl,Google
ky,no,Google
ky,nso,Google
ky,ny,Google
ky,om,Google
ky,or,Google
ky,pa,Google
ky,pl,Google
ky,ps,Google
ky,pt,Google
ky,qu,Google
ky,ro,Google
ky,ru,Google
ky,rw,Google
ky,sa,Google
ky,sd,Google
ky,sh,Google
ky,si,Google
ky,simple,Google
ky,sk,Google
ky,sl,Google
ky,sm,Google
ky,sn,Google
ky,so,Google
ky,sq,Google
ky,sr,Google
ky,st,Google
ky,su,Google
ky,sv,Google
ky,sw,Google
ky,ta,Google
ky,te,Google
ky,tg,Google
ky,th,Google
ky,ti,Google
ky,tk,Google
ky,tl,Google
ky,tr,Google
ky,ts,Google
ky,tt,Google
ky,tw,Google
